Id,start,end,para,name,timestamp,actor,type,text
26132591,159,160,OPT_ID_1162,optaI9McG5632ltSV5em5kXXmebkzxkPaQm,1582184091449,au,clear-superscript,a
26132593,159,160,OPT_ID_1162,optzKLqoIzYUhlRPwRITlWusNShtYTjEEqf,1582184091469,au,clear-superscript,a
26132595,159,160,OPT_ID_1162,optpWAeVULp4X4KAMaYSaYzCmCDlolIphHH,1582184091489,au,clear-superscript,a
26132597,159,160,OPT_ID_1162,opt3UA5zWMHxofgTJbkl8CuTiVtrKEbgZXR,1582184091519,au,clear-superscript,a
26132599,159,160,OPT_ID_1162,optZUMUy42uxe4wT12BUZfkUdYpkEz3VIhO,1582184091539,au,clear-superscript,a
26132601,159,160,OPT_ID_1162,optfI3ENL8Zso6G8vdmpTfWpakUgHMm1Nwu,1582184091559,au,clear-superscript,a
26132603,159,160,OPT_ID_1162,opto9MDP0nb3BHl3iLlGqBzuuC6BcuQOYMc,1582184091579,au,clear-superscript,a
26132605,159,160,OPT_ID_1162,optgd25fwQil72zt0EJGmmeG7TerLn8e4gT,1582184091599,au,clear-superscript,a
26132607,159,160,OPT_ID_1162,optcffhZe1revAv40lVy0rIkKwaKVnBY7ZP,1582184091619,au,clear-superscript,a
26132609,159,160,OPT_ID_1162,optQlWvGi1l8tBGDAdQZmBcLTMdCRKvomVD,1582184091639,au,clear-superscript,a
26132611,159,160,OPT_ID_1162,optg2GBuXvOgk7Siacwjm6QT9OprLzuJL7T,1582184091659,au,clear-superscript,a
26132613,159,160,OPT_ID_1162,optXIBxyPUWOyhFEANEpqQAZHkKdbaU0faR,1582184091679,au,clear-superscript,a
26132615,159,160,OPT_ID_1162,optwmRTfsQvCORbcRxvkcCgcXMJkMb4ygHX,1582184091699,au,clear-superscript,a
26132617,159,160,OPT_ID_1162,opteWdSSxkqnbBkZTFeV7QTSVHSrK0ojP9r,1582184091719,au,clear-superscript,a
26132619,159,160,OPT_ID_1162,optFRHWGIdA2PRjKyyQIr0zcpPFoqzeit3u,1582184091739,au,clear-superscript,a
26132621,159,160,OPT_ID_1162,opt3n5M6BA6yvoouTA2o2V69Q9EZTGCKEdK,1582184091759,au,clear-superscript,a
26132626,159,160,OPT_ID_1162,optIu3pS69K53ErzoaxZvh7xY1lqyrnLNLH,1582184092689,au,clear-superscript,a
26132628,159,160,OPT_ID_1162,optSptYijIovKeVTPrzoQ5j3LV8h2fywQtw,1582184092709,au,clear-superscript,a
26132630,159,160,OPT_ID_1162,optDx4cf3Z99UKaqMsAQkhlpRJSTMtMPA2j,1582184092729,au,clear-superscript,a
26132632,159,160,OPT_ID_1162,opttONHRQBOjcLQ5N0LXGUDknogTF4nirsr,1582184092749,au,clear-superscript,a
26132634,159,160,OPT_ID_1162,optJC8Z6SCl2QKfrLitDure4fNt79PXFLZH,1582184092769,au,clear-superscript,a
26132636,159,160,OPT_ID_1162,optB24M14cVma2rphX0FajMKPUxuW9Z0at4,1582184092789,au,clear-superscript,a
26132638,159,160,OPT_ID_1162,opt3W3VL86HLyP224tBallqDKGlIkmhDjGj,1582184092809,au,clear-superscript,a
26132640,159,160,OPT_ID_1162,optjxaKThPwSlVql2EwB8SntwRMp19yGHZ2,1582184092829,au,clear-superscript,a
26132642,159,160,OPT_ID_1162,optIl5I6IdsHJ7DlG2LVjLtxfN768Ve9kh5,1582184092859,au,clear-superscript,a
26132644,159,160,OPT_ID_1162,opt5kb0aVa3FZu8sLZxJtP04C30kjrIRb1Z,1582184092889,au,clear-superscript,a
26132646,159,160,OPT_ID_1162,optSRrF5AjhMaCqBBPZNc09OgulrKMUf3IW,1582184092909,au,clear-superscript,a
26132648,159,160,OPT_ID_1162,optThH6lxFMfa911N0oH8yw3urY0jjHgi16,1582184092929,au,clear-superscript,a
26132651,159,160,OPT_ID_1162,opts1afgVrolFVKeANFov0u8SgnALnMiKJd,1582184092949,au,clear-superscript,a
26132653,159,160,OPT_ID_1162,optYc2Q1qhT79nh9KRFgYP0Qo4p4zMoKfyj,1582184092969,au,clear-superscript,a
26132655,159,160,OPT_ID_1162,optKGX7j0OkZaMHYXliw0LNBDG6PoIrAwJF,1582184092989,au,clear-superscript,a
26132657,159,160,OPT_ID_1162,opt2DIEHxNN9INvgcGMpvFYGuru46U535DW,1582184093009,au,clear-superscript,a
26132659,159,160,OPT_ID_1162,optYs6ldII0cI8ZSUym2zRgTxUTxOvD7fdi,1582184093029,au,clear-superscript,a
26132661,159,160,OPT_ID_1162,optdsnRzdYpUAv0Js8XfIKw42sb2rHhmY5O,1582184093049,au,clear-superscript,a
26132662,159,160,OPT_ID_1162,optge78Sk43EvQjC5HNAPaNYaxaT6A1Piro,1582184093109,au,clear-superscript,a
26132664,159,160,OPT_ID_1162,optQ75N80bP2ZUVBrvmSgGpwH4Rsz6cAC5d,1582184093129,au,clear-superscript,a
26132666,159,160,OPT_ID_1162,optaXva4d8FVgwUDVaBmAAbpQy64hkHlIKu,1582184093149,au,clear-superscript,a
26132668,159,160,OPT_ID_1162,optSxkvi7QRLQ1VUe4v1HKIgk6wrmqvRfAp,1582184093169,au,clear-superscript,a
26132670,159,160,OPT_ID_1162,optdiz9L4NV1TfLkweUH1TTmIUYaS8SIa0z,1582184093189,au,clear-superscript,a
26132672,159,160,OPT_ID_1162,optZBgyovUrGpFzVKfz24JQKUPiCNKWrhZO,1582184093209,au,clear-superscript,a
26132674,159,160,OPT_ID_1162,optj7Osuw0Vgu8cbECaiIzmtPHgmxmxCuKk,1582184093229,au,clear-superscript,a
26132676,159,160,OPT_ID_1162,optPMSwvfS2KMFnwLOPDQcR9i80F40q5vx5,1582184093249,au,clear-superscript,a
26132678,159,160,OPT_ID_1162,opttSKFQmPu3ljoglGL9akpz4BZxFogSYuI,1582184093269,au,clear-superscript,a
26132680,159,160,OPT_ID_1162,optoAi3PDKGujBiehldk46SKnEQnwaKZXzr,1582184093289,au,clear-superscript,a
26132682,159,160,OPT_ID_1162,optqyhLxk5lO3yVzd8sc4haxM5euRmJQ5EB,1582184093309,au,clear-superscript,a
26132684,159,160,OPT_ID_1162,optxVm8wjquuXf69aNadOfZ5QUKe7StxaXl,1582184093329,au,clear-superscript,a
26132686,159,160,OPT_ID_1162,opt9h3Mp9Jmh0IK36WOaSEPL7rWhLaoO5Lr,1582184093349,au,clear-superscript,a
26132688,159,160,OPT_ID_1162,optb7Q5DP8kEFtzP0xWf6Uonjv63oUWq5SQ,1582184093369,au,clear-superscript,a
26132690,159,160,OPT_ID_1162,optp6ll3w7RSZYXG5oAuhWa3TAkVjutX6Mn,1582184093389,au,clear-superscript,a
26132692,159,160,OPT_ID_1162,opt5YOvc7ysu1Wv0jti8pdLGTRSdzcIueil,1582184093409,au,clear-superscript,a
26132694,159,160,OPT_ID_1162,optdt3lZrdbQK3f6VHjYOIngTQeALxCYTNC,1582184093429,au,clear-superscript,a
26132696,159,160,OPT_ID_1162,opt9bywWQo765IQjA5qRsvYCCiHPVyyKO9F,1582184093459,au,clear-superscript,a
26132698,159,160,OPT_ID_1162,optcuchsI9fhV6Zy5Jl60Kbk58VlTFdTKKa,1582184093489,au,clear-superscript,a
26132700,159,160,OPT_ID_1162,optsIFer7zB2nmSeYgWdIeRhd3mP62uImHn,1582184093509,au,clear-superscript,a
26132702,159,160,OPT_ID_1162,optcyp8Jlh62OG4gFnnsQNjunBpBS5tbVzn,1582184093529,au,clear-superscript,a
26132704,159,160,OPT_ID_1162,optk5rB3pWpq3Ffu57pvpTIRHlS6pmmycYy,1582184093549,au,clear-superscript,a
26132706,159,160,OPT_ID_1162,optIZgvx1vYX2XGSZtaoL0a1uee4snwm9Od,1582184093569,au,clear-superscript,a
26132708,159,160,OPT_ID_1162,optkXzsx0HP5dygAWkVHxPPddf3ycBYfuvX,1582184093589,au,clear-superscript,a
26132710,159,160,OPT_ID_1162,optpcli8mEPnGqGEWBMctToyq7lsETjlqvu,1582184093609,au,clear-superscript,a
26132712,159,160,OPT_ID_1162,optU0hAG40vI1GpWEJYp1bokQi8SsPimif9,1582184093629,au,clear-superscript,a
26132714,159,160,OPT_ID_1162,opt9V1G2CHiXMCWANrDpvmIGthDc7qcwsgm,1582184093649,au,clear-superscript,a
26132716,159,160,OPT_ID_1162,opt9hYoFhSDSwEHwHzlUlsmhY1BManbXj8k,1582184093669,au,clear-superscript,a
26132718,159,160,OPT_ID_1162,optnLTkogah48BBBdaGh4QwrW0tOzUa66yX,1582184093689,au,clear-superscript,a
26132721,159,160,OPT_ID_1162,optNyd8vjU3CxjG4E8z61u2d4rEvoZaolYx,1582184093709,au,clear-superscript,a
26132723,159,160,OPT_ID_1162,optOEdMDuoKJljifBX5q2B1MeAHyLxY2kv2,1582184093729,au,clear-superscript,a
26132725,159,160,OPT_ID_1162,optqf727UQLpC0EyyYNXDcOAXpQqGojQtd6,1582184093749,au,clear-superscript,a
26132727,159,160,OPT_ID_1162,optZiumRxK7WeOZcnIOkF8i3vpjrSTg5LtU,1582184093769,au,clear-superscript,a
26132729,159,160,OPT_ID_1162,optkRMAzP28HQ77UhikhfsKU5xFZwR1m9VV,1582184093789,au,clear-superscript,a
26132731,159,160,OPT_ID_1162,optUmKBKxOqS2YT7qtU3eKrTrT77fsfDvF9,1582184093809,au,clear-superscript,a
26132733,159,160,OPT_ID_1162,opthgNd0HyX2unTeZXdnlK2WCsvKtQ0pFQI,1582184093829,au,clear-superscript,a
26132736,159,160,OPT_ID_1162,optFuzhjOhQh7QUXW6LpNrCrixmZeurANKS,1582184093879,au,clear-superscript,a
26132738,159,160,OPT_ID_1162,optEVJd2vRGG7G7ZkVS8DBv09QgviUIN5Dv,1582184093899,au,clear-superscript,a
26132740,159,160,OPT_ID_1162,optgpGP3XuFRNiidUlOD6rOTDsI1FJNueTd,1582184093919,au,clear-superscript,a
26132742,159,160,OPT_ID_1162,optQ5aUqNpooS4rGhEwLSHjB8ZuOX7xVKn0,1582184093939,au,clear-superscript,a
26132744,159,160,OPT_ID_1162,optzqNJIFiEwRQOqfQhfOgAIoH9Ddh2I3K7,1582184093959,au,clear-superscript,a
26132746,159,160,OPT_ID_1162,opt9v2lwaI4KedS5HVV5a1nZFtlqUAqxNJi,1582184093979,au,clear-superscript,a
26132748,159,160,OPT_ID_1162,optoyfvJBKeqgKzCerbTS2WkTyGLuNutxYT,1582184093999,au,clear-superscript,a
26132751,159,160,OPT_ID_1162,optEu3pei8JSLJnrlcgZ4cCInaNkt93i2oC,1582184094019,au,clear-superscript,a
26132753,159,160,OPT_ID_1162,optBAE2GTkNjMvO27X614yyoAUCct9lsALR,1582184094039,au,clear-superscript,a
26132755,159,160,OPT_ID_1162,optuNQD68BwiY8yp14is18AQL91ks0l9bdg,1582184094059,au,clear-superscript,a
26132757,159,160,OPT_ID_1162,opt89TpIt0UG3plJzj9mENSZuqsTt3GCi5z,1582184094089,au,clear-superscript,a
26132759,159,160,OPT_ID_1162,opt7uclR20Y4Bywoqu2Jg5Inwra9c12D74v,1582184094109,au,clear-superscript,a
26132761,159,160,OPT_ID_1162,optyjBUZTsrFShSFd7RmyrvdpOv6IVmqIvM,1582184094129,au,clear-superscript,a
26132763,159,160,OPT_ID_1162,optTCjjhUo5dyXTnXXwmMhzwdulLe5GluUn,1582184094149,au,clear-superscript,a
26132765,159,160,OPT_ID_1162,optBb99VhHCaJvisXrDYmLIscBmguUxuV56,1582184094169,au,clear-superscript,a
26132767,159,160,OPT_ID_1162,optAWArt9EupNQQ8nV429EhocxwjvxixDBF,1582184094189,au,clear-superscript,a
26132771,159,160,OPT_ID_1162,opt4ibWyf8RyzCdIhdh4q3pxe6KSTCq7UxE,1582184094449,au,clear-superscript,a
26132773,159,160,OPT_ID_1162,optvMl9OtqGIauAn4nayTBqFqQpUUvbH4t0,1582184094469,au,clear-superscript,a
26132775,159,160,OPT_ID_1162,optAkJFKhJ9xJistPm42is8dnXwpdvEa216,1582184094489,au,clear-superscript,a
26132777,159,160,OPT_ID_1162,optKWB6XAZZq0jPOU9aCeTHVUHhP7EKmS8j,1582184094509,au,clear-superscript,a
26132779,159,160,OPT_ID_1162,opta9jvTUoV2RflwFDg2cgXqz5FvSdRmZbB,1582184094529,au,clear-superscript,a
26132781,159,160,OPT_ID_1162,optIPgJ7lAdH2zOodL9MwSBDZXdJE7NVDBQ,1582184094549,au,clear-superscript,a
26132783,159,160,OPT_ID_1162,optz874LubLE1du2uFbp9KCBlDNBJwTXP5P,1582184094569,au,clear-superscript,a
26132785,159,160,OPT_ID_1162,optNMJiDdNOmhSZQ7vYMUpCd7xqHN4Zsaj3,1582184094589,au,clear-superscript,a
26132787,159,160,OPT_ID_1162,optKD1NlM6Mz7S7wHs1ioDdKkY8fPQVcfGQ,1582184094609,au,clear-superscript,a
26132789,159,160,OPT_ID_1162,optLdE8Ji3WwI1IBIM7nv3V65OwA7rrOjt5,1582184094639,au,clear-superscript,a
26132791,159,160,OPT_ID_1162,optsL0wY7T0WGc6VmeoOZcH1ko3eJD4fodc,1582184094669,au,clear-superscript,a
26132793,159,160,OPT_ID_1162,optNW3a0EY7h3rqKixKjmp6cnLPGjGr9EmJ,1582184094689,au,clear-superscript,a
26132795,159,160,OPT_ID_1162,optnTplQAJojLTNMkwfXfYksWHXDiteNT7j,1582184094709,au,clear-superscript,a
26132797,159,160,OPT_ID_1162,optTygSjBCxUW4REppS0oitNmVvN8ibBTpK,1582184094729,au,clear-superscript,a
26132799,159,160,OPT_ID_1162,optNcuBTQAcFfJxt5oJo3iY9onUdZRP56OV,1582184094749,au,clear-superscript,a
26132801,159,160,OPT_ID_1162,optdd97CXIuQc387eY4vlfFLuvmZdJ8g3ZC,1582184094769,au,clear-superscript,a
26132803,159,160,OPT_ID_1162,optHyADEgLZWTIxP4Wx6tKm4M6ymDzaaZYR,1582184094789,au,clear-superscript,a
26132805,159,160,OPT_ID_1162,optSNIDWwsi75S6xFXmB0rsfmaSSwCHzNSr,1582184094809,au,clear-superscript,a
26132807,159,160,OPT_ID_1162,optrtCARpEU9bdbZgp9WTa0rTDXiyfpOLxJ,1582184094829,au,clear-superscript,a
26132808,159,160,OPT_ID_1162,optLWA6NGPQIpdT1LbRjI3hvn2zUX6iodWc,1582184094889,au,clear-superscript,a
26132810,159,160,OPT_ID_1162,optWNIHLwE4djz6BKikD8IPJQKcS3sJGwCz,1582184094909,au,clear-superscript,a
26132812,159,160,OPT_ID_1162,optjSgzux9n0p9Gfcok8MVmaDeWxJmz5CG7,1582184094929,au,clear-superscript,a
26132814,159,160,OPT_ID_1162,optyTIYZsMHrJ10am6I4m9rN8Crw7FYavB0,1582184094949,au,clear-superscript,a
26132816,159,160,OPT_ID_1162,optq6e1Fk7ReubgKU1n7lR7X3JgFvmWjxdo,1582184094969,au,clear-superscript,a
26132818,159,160,OPT_ID_1162,optvwUyZFVWSwa8SqVbn3baOtu53YRgebiS,1582184094989,au,clear-superscript,a
26132820,159,160,OPT_ID_1162,optpmklhYLvQtyw00XH0yLQkrpi4ChJieoZ,1582184095009,au,clear-superscript,a
26132822,159,160,OPT_ID_1162,optKGE8hOZnFrDQOcaYsMV6ScTe9t6Bxgce,1582184095029,au,clear-superscript,a
26132824,159,160,OPT_ID_1162,opt2mbqbQijJXUiRjNQg10jYeaXgGeK6dvH,1582184095049,au,clear-superscript,a
26132826,159,160,OPT_ID_1162,optqYmgKisiE0UD2H7TF8goBvcRZv4uQdox,1582184095069,au,clear-superscript,a
26132828,159,160,OPT_ID_1162,opt4ZtfIqes1a1utYwV9uDqJTgQsDE52mkt,1582184095089,au,clear-superscript,a
26132830,159,160,OPT_ID_1162,opt06aGnBi2R2BgUGGRfW5bV4qqOXdPVp2G,1582184095109,au,clear-superscript,a
26132832,159,160,OPT_ID_1162,optBLugghN0264otX0BFlNCV3p1czHldmRw,1582184095129,au,clear-superscript,a
26132834,159,160,OPT_ID_1162,optAP8EJDyObXMNjW9AVo10INWbLqTOUMkD,1582184095149,au,clear-superscript,a
26132836,159,160,OPT_ID_1162,optr0Mi76KAkYAlDd9OI2ep9PoKsCU4jzV6,1582184095169,au,clear-superscript,a
26132838,159,160,OPT_ID_1162,optiTtda2DwUVZdSz6cM1qG9eoHl2DhzCds,1582184095199,au,clear-superscript,a
26132840,159,160,OPT_ID_1162,optfySnDD0NDZhpXrHczMwNeEK2TsUFrtqn,1582184095219,au,clear-superscript,a
26132842,159,160,OPT_ID_1162,optLtlTPIKnlWDgfLxinj8jEHB4kf91TV3y,1582184095249,au,clear-superscript,a
26132844,159,160,OPT_ID_1162,optYNYE6lza4cRyAnatVyZ3MTxYTGTaBXtV,1582184095279,au,clear-superscript,a
26132846,159,160,OPT_ID_1162,optSxAJvGgqkg2IdYKAd08LOvqbUoz7dKOy,1582184095299,au,clear-superscript,a
26132848,159,160,OPT_ID_1162,optKINUoY0K1WdQ2DETdgUKV8Pj4oXobbKA,1582184095319,au,clear-superscript,a
26132850,159,160,OPT_ID_1162,optyiAN0bGWmsEn3RwydvVuiDahCjEQI0Dt,1582184095339,au,clear-superscript,a
26132852,159,160,OPT_ID_1162,optRVCaqlVGADs5k5z28nitJOIxqcGeQ2uf,1582184095359,au,clear-superscript,a
26132854,159,160,OPT_ID_1162,optpVtZBGboe0QieQKthvz6qoeb0tAtj0cP,1582184095379,au,clear-superscript,a
26132856,159,160,OPT_ID_1162,opt3vkbls07JlEJQMWotxu2fmIwWB7w895U,1582184095399,au,clear-superscript,a
26132858,159,160,OPT_ID_1162,optBEdgervv5PR7rORO3UksbMltQ2rZjSi3,1582184095419,au,clear-superscript,a
26132860,159,160,OPT_ID_1162,optjETG1CeCiZsB5Sd12dzZbDFwrtCfp6UW,1582184095439,au,clear-superscript,a
26132862,159,160,OPT_ID_1162,optZurxC5HmlfQeU91QtfratQNmXdQtF17u,1582184095459,au,clear-superscript,a
26132864,159,160,OPT_ID_1162,opt9wIyugkYoryreDBM3aPeYmTCmAqYOfqi,1582184095479,au,clear-superscript,a
26132866,159,160,OPT_ID_1162,opt90QsvAsliD673HWqtfCmyYKbb3R0CSmh,1582184095499,au,clear-superscript,a
26132868,159,160,OPT_ID_1162,optpjAhED3ZnlvBvXG5rQ31OK1S98tqyihc,1582184095519,au,clear-superscript,a
26132870,159,160,OPT_ID_1162,optWxtPZwTRYIJYSefFCNpGiO3kweanErzJ,1582184095539,au,clear-superscript,a
26132872,159,160,OPT_ID_1162,optn9CXTiHcsPyVtjBfVKN6BfqkTVX6i8Bj,1582184095559,au,clear-superscript,a
26132874,159,160,OPT_ID_1162,optfAALhWz6gDhKDe4u3DOX62oazzUALDbK,1582184095579,au,clear-superscript,a
26132876,159,160,OPT_ID_1162,optx7TEiZvBlDhOvl2NOQZqlY5qe2pB4Eu4,1582184095599,au,clear-superscript,a
26132878,159,160,OPT_ID_1162,optANEqxXAm7xAKxY4AjxvwcQkK3XJhealU,1582184095629,au,clear-superscript,a
26132881,159,160,OPT_ID_1162,optlRCdd0SEvCeyVFLRxYoFEDvmXR2muM0D,1582184095679,au,clear-superscript,a
26132883,159,160,OPT_ID_1162,optSVfzjiNFNV5JtJ7BWR4wH8S9TCTU4QhS,1582184095699,au,clear-superscript,a
26132885,159,160,OPT_ID_1162,opt31gKrZSQHwbx8yhi0589Mj8U66ELAvzH,1582184095719,au,clear-superscript,a
26132887,159,160,OPT_ID_1162,optL4DoGYaZ4vRRpJn74j1fOqwMZTTPP9lj,1582184095739,au,clear-superscript,a
26132889,159,160,OPT_ID_1162,optT4bMxy8bcZ11tZwqTbmcqu6MYgBM7lr4,1582184095759,au,clear-superscript,a
26132891,159,160,OPT_ID_1162,optStMIoKBem8EW8pBN3OesCibAdB75fh2H,1582184095779,au,clear-superscript,a
26132893,159,160,OPT_ID_1162,optJ2ziJZ3xINk1gA9HllskzXvlHPErwqhk,1582184095799,au,clear-superscript,a
26132929,159,160,OPT_ID_1162,optrmhAlbIPUvO18R4sfQqboeobsIyXT3lk,1582184095819,au,clear-superscript,a
26132931,159,160,OPT_ID_1162,opt874a9st8p8Quq7gka4HUT1wg0MXPQF7P,1582184095839,au,clear-superscript,a
26132933,159,160,OPT_ID_1162,opt8rGvvlFxBqAjcfj9CQmBWtnqXGusdqaN,1582184095859,au,clear-superscript,a
26132935,159,160,OPT_ID_1162,optRQtVOxpq9DDOnTc6oQje4hO6LFNs9pBR,1582184095879,au,clear-superscript,a
26132937,159,160,OPT_ID_1162,optdpyisuZKaEsrmT0PJPUQz3RvbXwecEJW,1582184095899,au,clear-superscript,a
26132939,159,160,OPT_ID_1162,optC4VlxqVJRXm3usjsenByzyQqNrT1E7Rl,1582184095919,au,clear-superscript,a
26132941,159,160,OPT_ID_1162,optVZVnTGjomy9b6pRSHRX5yVP1z8PooaBL,1582184095939,au,clear-superscript,a
26132944,159,160,OPT_ID_1162,optKRLMcpEkzNjiGIQ9F2uUGrvQmGL7CnTy,1582184095959,au,clear-superscript,a
26132946,159,160,OPT_ID_1162,optQ71Uz1mkXgNKejUlIDuzqrT1NG5JJoqB,1582184095979,au,clear-superscript,a
26132947,159,160,OPT_ID_1162,opt6gDr3YaWIMVx5W106iaEZ2anX6tvNryp,1582184096029,au,clear-superscript,a
26132949,159,160,OPT_ID_1162,optxe1hcptfA9CNltRF55jW9wVojvRoI006,1582184096049,au,clear-superscript,a
26132951,159,160,OPT_ID_1162,optNHenfMUsIbgX4mMRs32Sn7t2g6IaT8sO,1582184096069,au,clear-superscript,a
26132953,159,160,OPT_ID_1162,optTIl24B9dGVzf9WCH1bQawiHQIHft7BVH,1582184096089,au,clear-superscript,a
26132955,159,160,OPT_ID_1162,optuWYSBCPaWa7lKdGhCyRI9qYP2PviCFHg,1582184096109,au,clear-superscript,a
26132957,159,160,OPT_ID_1162,optq0aPAKl8f8NLC77JhWNXCDjxP2UKOw9T,1582184096129,au,clear-superscript,a
26132959,159,160,OPT_ID_1162,optwRailYie2PKLjfqjpF0rTW3IBP0ut7JO,1582184096149,au,clear-superscript,a
26132961,159,160,OPT_ID_1162,optWXNn0fcG1XYzUeXTkUoVohKm6fLZP5o8,1582184096169,au,clear-superscript,a
26132963,159,160,OPT_ID_1162,optjGx8phQKJE26qeJ77PeyS1G1P937NZLD,1582184096189,au,clear-superscript,a
26132965,159,160,OPT_ID_1162,optGdUFzI9g8CKGvKIy3bbAmZ4Rgqbs5A4j,1582184096209,au,clear-superscript,a
26132968,159,160,OPT_ID_1162,optTbH4nlef4bNEXvRXqQJZ4NKL2uRb5Eti,1582184096229,au,clear-superscript,a
26132970,159,160,OPT_ID_1162,optVrxbRSbLtLzh1RHZeG4zV1TPaNLx6iPL,1582184096249,au,clear-superscript,a
26132972,159,160,OPT_ID_1162,optFHnTyUHYRDauDJrxXNZX4Fr4IRxnPFjz,1582184096269,au,clear-superscript,a
26132974,159,160,OPT_ID_1162,optMgaEFSjmCNJ3k5STGEYMOcxeF3eRGCNI,1582184096299,au,clear-superscript,a
26132976,159,160,OPT_ID_1162,optjzZAcMLnKZDIcnX6NHzHye52ridlnNzV,1582184096319,au,clear-superscript,a
26132978,159,160,OPT_ID_1162,opt7bI6ATE1zW4px9e4di9d846GsbMgYcJN,1582184096339,au,clear-superscript,a
26132980,159,160,OPT_ID_1162,optpONjasESA4t9X54Te5FuXiYNT2b4RKjQ,1582184096359,au,clear-superscript,a
26132983,159,160,OPT_ID_1162,opt6IFOpiwQaylKAC5qZZq525DRtqlxMUFC,1582184096419,au,clear-superscript,a
26132985,159,160,OPT_ID_1162,opt7Omwn3eUbjU5Ka3EkdK7Lc3noSZYlXaF,1582184096439,au,clear-superscript,a
26132987,159,160,OPT_ID_1162,optSaaUcR3LTemReixWJg7QM3pZSRIKbczD,1582184096459,au,clear-superscript,a
26132989,159,160,OPT_ID_1162,optCwknunecO5Iq5Xz7kIyTKR9Duq9B0PrO,1582184096479,au,clear-superscript,a
26132991,159,160,OPT_ID_1162,opt0gZ0Pe9HvYZpah3wSe1EgPH6ZOgkUbNt,1582184096499,au,clear-superscript,a
26132993,159,160,OPT_ID_1162,optH7DG3JGxau5YmJcsIpmEKycfWruRPrSm,1582184096519,au,clear-superscript,a
26132995,159,160,OPT_ID_1162,optUVRc845rnuE3hzTnq8JxquDRlBtYLARm,1582184096539,au,clear-superscript,a
26132997,159,160,OPT_ID_1162,optRMTqZvOjGS3VIH9AA69TNEooMDJ4BBQh,1582184096559,au,clear-superscript,a
26132999,159,160,OPT_ID_1162,optJbq6UCpMutwWFmznvECRTMc2MhvA3Djh,1582184096579,au,clear-superscript,a
26133001,159,160,OPT_ID_1162,opth4f7uk7VBDlBmnUCgKu119FsSw8D5ABk,1582184096599,au,clear-superscript,a
26133003,159,160,OPT_ID_1162,optOd32dkYL82kkfcIHu3GgOWOhc8vMIhkO,1582184096619,au,clear-superscript,a
26133005,159,160,OPT_ID_1162,optGJjyMKUcbTrXMm0cI3Aoix3BQBL7gX6i,1582184096639,au,clear-superscript,a
26133010,159,160,OPT_ID_1162,optSrsUrGQIKtZcq46E5p6OMaxcFq5PMGtt,1582184096709,au,clear-superscript,a
26133012,159,160,OPT_ID_1162,optlDPnAn46E6RSICXIf5mNsksFeiuZqfUn,1582184096729,au,clear-superscript,a
26133014,159,160,OPT_ID_1162,opt0CHjN7pSIAy522cfbbHIcXyBfIFMW1Jq,1582184096749,au,clear-superscript,a
26133016,159,160,OPT_ID_1162,optyHbaW2T3tkPfWQedeC318VKuuadge2Xc,1582184096769,au,clear-superscript,a
26133018,159,160,OPT_ID_1162,optcVmCk4k1AYKqZic3oZFH3xpkWzsmxBMO,1582184096789,au,clear-superscript,a
26133021,159,160,OPT_ID_1162,opt4zY03duIroS0MVuVPCNfgnyDzwgS0fJf,1582184096809,au,clear-superscript,a
26133023,159,160,OPT_ID_1162,optzjSaCMS7rCg0Tebr9AE3oM63NHsSaWaB,1582184096829,au,clear-superscript,a
26133025,159,160,OPT_ID_1162,optCwlbw1Cia0C9bmUiSdW4Iuulv6DkHzFd,1582184096849,au,clear-superscript,a
26133028,159,160,OPT_ID_1162,optI2SggAP1ejJ3GKhPWkqm5IQcTw4orbyg,1582184096879,au,clear-superscript,a
26133030,159,160,OPT_ID_1162,opts9uIFFtHRMF0nacfIRHNzIxZ6ywWj4NO,1582184096909,au,clear-superscript,a
26133032,159,160,OPT_ID_1162,optOw0Jlb4V3ELXLudm8OKqNp9JIzIcrg85,1582184096929,au,clear-superscript,a
26133034,159,160,OPT_ID_1162,optUgDD0tx5nyzYYUTqshZfzZsE5kEmHk71,1582184096949,au,clear-superscript,a
26133036,159,160,OPT_ID_1162,optaR1N8REz4dNtoLTdUkUoJ0xDSE362Tu5,1582184096969,au,clear-superscript,a
26133038,159,160,OPT_ID_1162,optDsK7jpbqSSf7Yp1VMdg8unn2p6UGzgMS,1582184096989,au,clear-superscript,a
26133040,159,160,OPT_ID_1162,optMNSfxNcjUAEdZyiwjR1Dr255R5rIhwvj,1582184097009,au,clear-superscript,a
26133042,159,160,OPT_ID_1162,optmoUbye3FqOD30EnFuiXQ4iK6ybRqIzJ3,1582184097029,au,clear-superscript,a
26133044,159,160,OPT_ID_1162,optGgQsGSpYiHOxh1CikFj91Cma0znYQMgD,1582184097049,au,clear-superscript,a
26133046,159,160,OPT_ID_1162,optlPOiBuQ6UeIeL3eNVq33ilIwRIYeS6XH,1582184097069,au,clear-superscript,a
26133047,159,160,OPT_ID_1162,optSoJh1XsoKY4euT9DyHhY9sYnjLDNursC,1582184097119,au,clear-superscript,a
26133049,159,160,OPT_ID_1162,optBsk6Dy8INl7AyRjwaKNnpiV58Ozn3OPy,1582184097139,au,clear-superscript,a
26133051,159,160,OPT_ID_1162,optXAnA10XCPrO1x9iDMVeehAKxmH9y7R0v,1582184097159,au,clear-superscript,a
